id,text,label,words
1376,"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel .",0,"['biohit', 'said', 'that', 'it', 'will', 'reduce', 'the', 'number', 'of', 'leased', 'personnel', 'by', 'and', 'lay', 'off', 'of', 'its', 'own', 'personnel']"
1377,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",1,"['comparable', 'net', 'sales', 'are', 'expected', 'to', 'increase', 'more', 'than', 'in', 'in', 'line', 'with', 'group', 'target']"
1378,Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,0,"['finnish', 'sports', 'equipment', 'company', 'amer', 'sports', 'said', 'it', 'has', 'decided', 'to', 'lay', 'off', 'workers', 'from', 'its', 'salomon', 'division', 'in', 'france']"
1379,"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network .",1,"['in', 'the', 'company', 'intends', 'to', 'invest', 'significantly', 'in', 'expanding', 'its', 'distribution', 'and', 'maintenance', 'network']"
1380,"In addition , the company will reduce a maximum of ten jobs .",0,"['in', 'addition', 'the', 'company', 'will', 'reduce', 'a', 'maximum', 'of', 'ten', 'jobs']"
1381,"In addition to Russia , we now seek additional growth in Ukraine .",1,"['in', 'addition', 'to', 'russia', 'we', 'now', 'seek', 'additional', 'growth', 'in', 'ukraine']"
1382,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",1,"['in', 'banking', 'sampo', 'a', 'was', 'unchanged', 'at', 'eur', 'and', 'nordea', 'rose', 'pct', 'to', 'eur']"
1383,in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,0,"['in', 'finland', 'finnish', 'pharmaceutical', 'company', 'orion', 'corporation', 'omx', 'helsinki', 'ornav', 'said', 'on', 'wednesday', 'january', 'that', 'it', 'has', 'concluded', 'its', 'personnel', 'negotiations', 'in', 'finland', 'and', 'will', 'reduce', 'the', 'number', 'of', 'personnel', 'by']"
1384,"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week .",1,"['in', 'the', 'autumn', 'it', 'plans', 'to', 'expand', 'service', 'to', 'st', 'petersburg', 'and', 'moscow', 'and', 'launch', 'service', 'to', 'yekaterinburg', 'russia', 'flying', 'there', 'three', 'times', 'a', 'week']"
1385,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",0,"['konecranes', 'has', 'previously', 'communicated', 'an', 'estimated', 'reduction', 'of', 'about', 'employees', 'on', 'group', 'level', 'in']"
1386,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .,1,"['latvenergo', 'has', 'ordered', 'a', 'significant', 'expansion', 'to', 'the', 'tekla', 'xpower', 'network', 'information', 'system']"
1387,Lemcon has also signed a pre-contract for the purchase of the park 's entire 130-hectare site .,1,"['lemcon', 'has', 'also', 'signed', 'a', 'pre', 'contract', 'for', 'the', 'purchase', 'of', 'the', 'park', 's', 'entire', 'hectare', 'site']"
1388,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",0,"['paper', 'stocks', 'were', 'among', 'the', 'biggest', 'fallers', 'with', 'stora', 'enso', 'down', 'pct', 'to', 'eur', 'm', 'real', 'down', 'pct', 'to', 'eur', 'and', 'upm', 'kymmene', 'pct', 'lower', 'at', 'eur']"
1389,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",1,"['salo', 'finland', 'august', 'benefon', 'has', 'today', 'announced', 'its', 'plans', 'to', 'further', 'strengthen', 'its', 'in', 'house', 'technology', 'platform', 'by', 'licensing', 'the', 'complete', 'mobile', 'software', 'platform', 'opna', 'from', 'its', 'long', 'standing', 'technology', 'partner', 'pollex']"
1390,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,1,"['strand', 'associates', 'is', 'expanding', 'its', 'madison', 'corporate', 'headquarters', 'with', 'space', 'to', 'add', 'about', 'employees', 'to', 'the', 'engineering', 'firm']"
1391,The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,1,"['the', 'acquisition', 'is', 'part', 'of', 'ramirent', 's', 'strategy', 'to', 'strengthen', 'its', 'position', 'in', 'selected', 'locations']"
1392,The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .,0,"['the', 'company', 'decided', 'at', 'the', 'end', 'of', 'to', 'temporarily', 'shut', 'down', 'its', 'ammonia', 'plant', 'in', 'billingham', 'and', 'extend', 'the', 'maintenance', 'period', 'at', 'its', 'ince', 'facility']"
1393,The company will use the assets for strengthening its balance sheet and financial position .,1,"['the', 'company', 'will', 'use', 'the', 'assets', 'for', 'strengthening', 'its', 'balance', 'sheet', 'and', 'financial', 'position']"
1394,The employment contracts of 14 of the employees will end in March 2009 as a result of the company 's previous employer-employee talks .,0,"['the', 'employment', 'contracts', 'of', 'of', 'the', 'employees', 'will', 'end', 'in', 'march', 'as', 'a', 'result', 'of', 'the', 'company', 's', 'previous', 'employer', 'employee', 'talks']"
1395,The newly created position has been established to strengthen Amer Sports ' management in strategic planning and execution .,1,"['the', 'newly', 'created', 'position', 'has', 'been', 'established', 'to', 'strengthen', 'amer', 'sports', 'management', 'in', 'strategic', 'planning', 'and', 'execution']"
1396,"The production capacity can be tripled without any major additional investments , the company said .",1,"['the', 'production', 'capacity', 'can', 'be', 'tripled', 'without', 'any', 'major', 'additional', 'investments', 'the', 'company', 'said']"
1397,"The staff reduction will start immediately , Glaston added .",0,"['the', 'staff', 'reduction', 'will', 'start', 'immediately', 'glaston', 'added']"
1398,The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .,1,"['the', 'through', 'service', 'of', 'fesco', 'is', 'a', 'telling', 'example', 'of', 'strengthening', 'the', 'relationship', 'between', 'logistics', 'companies', 'and', 'operators', 'at', 'the', 'international', 'level']"
1399,"The total headcount reduction will be 50 persons , the company said .",0,"['the', 'total', 'headcount', 'reduction', 'will', 'be', 'persons', 'the', 'company', 'said']"
1400,"The workforce will be reduced also in the Amsterdam office , in the Netherlands .",0,"['the', 'workforce', 'will', 'be', 'reduced', 'also', 'in', 'the', 'amsterdam', 'office', 'in', 'the', 'netherlands']"
1401,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .,0,"['the', 'personnel', 'reductions', 'will', 'primarily', 'affect', 'those', 'working', 'for', 'the', 'parent', 'company', 'in', 'the', 'diagnostics', 'business', 'or', 'in', 'production', 'and', 'logistics', 'in', 'the', 'liquid', 'handling', 'business']"
1402,"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",1,"['in', 'the', 'asia', 'pacific', 'region', 'visa', 'wave', 'is', 'available', 'in', 'malaysia', 'taiwan', 'and', 'south', 'korea', 'and', 'will', 'be', 'expanded', 'to', 'japan', 'and', 'southeast', 'asia', 'this', 'year', 'jung', 'added']"
1403,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",0,"['in', 'the', 'third', 'quarter', 'of', 'fiscal', 'efore', 'swung', 'to', 'a', 'net', 'loss', 'of', 'eur', 'versus', 'a', 'net', 'profit', 'of', 'eur', 'for', 'the', 'corresponding', 'period', 'of', 'fiscal']"
1404,"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",0,"['konecranes', 'oyj', 'kcr', 'v', 'fh', 'fell', 'percent', 'to', 'euros', 'the', 'biggest', 'fall', 'since', 'june']"
1405,"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before .",0,"['net', 'sales', 'for', 'the', 'financial', 'year', 'are', 'expected', 'to', 'amount', 'to', 'about', 'eur', 'm', 'and', 'the', 'operating', 'result', 'ebit', 'is', 'expected', 'to', 'be', 'a', 'loss', 'as', 'announced', 'before']"
1406,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,0,"['operating', 'loss', 'totaled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1407,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",0,"['production', 'levels', 'have', 'been', 'agreed', 'with', 'producers', 'a', 'long', 'time', 'ago', 'so', 'a', 'fall', 'in', 'consumption', 'will', 'lead', 'to', 'losses']"
1408,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,0,"['return', 'on', 'investment', 'roi', 'was', 'compared', 'to', 'in', 'the', 'first', 'half', 'of']"
1409,"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",0,"['ssh', 'communications', 'security', 'corp', 'stock', 'exchange', 'release', 'october', 'at', 'pm', 'the', 'company', 'updates', 'its', 'full', 'year', 'outlook', 'and', 'estimates', 'its', 'results', 'to', 'remain', 'at', 'loss', 'for', 'the', 'full', 'year']"
1410,"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",0,"['the', 'sale', 'will', 'result', 'in', 'a', 'capital', 'loss', 'of', 'eur', 'm', 'for', 'solidium', 'which', 'obtained', 'tikkurila', 'shares', 'in', 'march']"
1411,- The Group -¦ s result before taxes was EUR -1.9 ( -3.0 ) million .,0,"['the', 'group', 's', 'result', 'before', 'taxes', 'was', 'eur', 'million']"
1412,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million .",0,"['the', 'group', 's', 'sales', 'during', 'the', 'period', 'were', 'eur', 'million', 'eur', 'million', 'and', 'result', 'before', 'taxes', 'was', 'a', 'loss', 'of', 'eur', 'million']"
1413,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",0,"['a', 'total', 'of', 'mn', 'passenger', 'ship', 'journeys', 'took', 'place', 'in', 'the', 'northern', 'baltic', 'sea', 'in', 'slightly', 'down', 'from', 'mn', 'in']"
1414,Finnish media group Talentum has issued a profit warning .,0,"['finnish', 'media', 'group', 'talentum', 'has', 'issued', 'a', 'profit', 'warning']"
1415,"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",0,"['finnish', 'shipping', 'company', 'finnlines', 'pretax', 'loss', 'totalled', 'eur', 'mn', 'in', 'the', 'third', 'quarter', 'of', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'third', 'quarter', 'of']"
1416,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",0,"['in', 'finland', 'the', 'city', 'of', 'forssa', 'has', 'said', 'it', 'will', 'not', 'pay', 'compensation', 'to', 'food', 'industry', 'companies', 'hk', 'ruokatalo', 'and', 'atria', 'for', 'the', 'lye', 'leak', 'into', 'tap', 'water', 'that', 'occurred', 'in', 'march']"
1417,"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",0,"['acando', 'ab', 'acanb', 'ss', 'fell', 'percent', 'to', 'kronor', 'the', 'lowest', 'close', 'since', 'dec']"
1418,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",0,"['according', 'to', 'ceo', 'matti', 'perkonoja', 'of', 'the', 'parent', 'company', 'hkscan', 'the', 'company', 's', 'performance', 'in', 'the', 'first', 'quarter', 'of', 'has', 'remained', 'clearly', 'below', 'the', 'level', 'of', 'the', 'corresponding', 'period', 'in']"
1419,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",0,"['cencorp', 's', 'net', 'sales', 'in', 'the', 'first', 'quarter', 'is', 'estimated', 'to', 'be', 'eur', 'm', 'as', 'compared', 'to', 'eur', 'm', 'in', 'the', 'first', 'quarter']"
1420,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,0,"['diluted', 'earnings', 'per', 'share', 'eps', 'stood', 'at', 'eur', 'versus', 'eur']"
1421,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0,"['earnings', 'per', 'share', 'eps', 'amounted', 'to', 'a', 'loss', 'of', 'eur']"
1422,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0,"['earnings', 'per', 'share', 'eps', 'amounted', 'to', 'a', 'loss', 'of', 'eur']"
1423,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,0,"['earnings', 'per', 'share', 'eps', 'amounted', 'to', 'a', 'loss', 'of', 'to', 'eur']"
1424,Earnings per share were at loss of EUR0 .24 .,0,"['earnings', 'per', 'share', 'were', 'at', 'loss', 'of', 'eur']"
1425,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,0,"['expense', 'ratio', 'was', 'compared', 'to', 'in', 'the', 'corresponding', 'period', 'in']"
1426,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,0,"['finnish', 'automation', 'solutions', 'developer', 'cencorp', 'corporation', 'omx', 'helsinki', 'cnc', 'v', 'issued', 'on', 'thursday', 'september', 'a', 'profit', 'warning', 'for', 'the', 'third', 'quarter', 'of']"
1427,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0,"['finnish', 'communication', 'electronics', 'components', 'supplier', 'scanfil', 'oyj', 'tuesday', 'said', 'sales', 'in', 'the', 'first', 'half', 'of', 'will', 'be', 'lower', 'than', 'during', 'the', 'same', 'period', 'a', 'year', 'ago']"
1428,Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,0,"['finnish', 'forest', 'industry', 'group', 'stora', 'enso', 'oyj', 'issued', 'on', 'thursday', 'march', 'a', 'profit', 'warning', 'for', 'the', 'first', 'quarter']"
1429,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0,"['finnish', 'technology', 'company', 'raute', 'corporation', 'omx', 'helsinki', 'rutav', 'issued', 'on', 'tuesday', 'september', 'a', 'profit', 'warning', 'for', 'the', 'financial', 'year']"
1430,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0,"['in', 'q', 'of', 'the', 'company', 's', 'operating', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'q', 'of']"
1431,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",0,"['in', 'the', 'reporting', 'period', 'eps', 'stood', 'at', 'eur', 'versus', 'eur']"
1432,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0,"['last', 'year', 'million', 'passengers', 'flew', 'the', 'airline', 'down', 'percent', 'from']"
1433,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0,"['loss', 'after', 'financial', 'items', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1434,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0,"['loss', 'for', 'the', 'period', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in']"
1435,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",0,"['myllykoski', 'with', 'one', 'paper', 'plant', 'in', 'finland', 'one', 'in', 'the', 'us', 'and', 'three', 'in', 'germany', 'had', 'revenues', 'of', 'eur', 'm', 'in', 'the', 'first', 'half', 'of', 'and', 'an', 'operating', 'loss', 'of', 'eur', 'm', 'reuters', 'said']"
1436,Nokia Siemens Networks has struggled to make a profit in the past two years .,0,"['nokia', 'siemens', 'networks', 'has', 'struggled', 'to', 'make', 'a', 'profit', 'in', 'the', 'past', 'two', 'years']"
1437,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,0,"['operating', 'loss', 'amounted', 'to', 'eur', 'mn', 'in', 'the', 'first', 'half', 'of', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'first', 'half', 'of']"
1438,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",0,"['operating', 'loss', 'of', 'the', 'pulp', 'paper', 'machinery', 'unit', 'was', 'over', 'eur', 'mn', 'in', 'september', 'august', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'a', 'year', 'earlier']"
1439,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,0,"['operating', 'loss', 'totaled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1440,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",0,"['operating', 'loss', 'totaled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn']"
1441,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",0,"['operating', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'first', 'half', 'of']"
1442,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",0,"['operating', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'third', 'quarter', 'of']"
1443,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",0,"['operating', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'second', 'quarter', 'of']"
1444,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",0,"['operating', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'loss', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1445,"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",0,"['operating', 'profit', 'before', 'non', 'recurring', 'items', 'was', 'eur', 'mn', 'in', 'the', 'first', 'nine', 'months', 'of', 'compared', 'to', 'eur', 'in', 'the', 'corresponding', 'period', 'in']"
1446,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,0,"['pretax', 'loss', 'totaled', 'eur', 'mn', 'compared', 'to', 'a', 'loss', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period']"
1447,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0,"['pretax', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in']"
1448,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",0,"['pretax', 'loss', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'loss', 'of', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1449,Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,0,"['pretax', 'profit', 'totaled', 'eur', 'mn', 'compared', 'to', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of']"
1450,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",0,"['publishing', 'sweden', 's', 'operating', 'loss', 'was', 'eur', 'mn', 'in', 'q', 'of', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'a', 'year', 'ago']"
1451,Raisio 's malting capacity was in full use in 2008 .,1,"['raisio', 's', 'malting', 'capacity', 'was', 'in', 'full', 'use', 'in']"
1452,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",0,"['raw', 'materials', 'prices', 'have', 'surged', 'in', 'the', 'past', 'year', 'fueled', 'in', 'part', 'because', 'of', 'the', 'rapid', 'industrialization', 'of', 'china', 'india', 'and', 'other', 'developing', 'nations']"
1453,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,0,"['rivals', 'say', 'qualcomm', 'has', 'fewer', 'patents', 'on', 'g', 'phones', 'than', 'on', 'earlier', 'versions', 'and', 'should', 'lower', 'its', 'rates']"
1454,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0,"['the', 'company', 'reported', 'today', 'an', 'operating', 'loss', 'of', 'eur', 'm', 'on', 'net', 'sales', 'of', 'eur', 'm', 'for', 'the', 'first', 'quarter']"
1455,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",0,"['the', 'company', 's', 'annual', 'loss', 'amounted', 'to', 'eek', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eek', 'mn', 'in']"
1456,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",0,"['the', 'fair', 'value', 'change', 'of', 'investment', 'properties', 'was', 'eur', 'mn', 'compared', 'to', 'eur', 'mn', 'in', 'the', 'third', 'quarter', 'of']"
1457,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,0,"['the', 'stock', 'was', 'hit', 'by', 'the', 'profit', 'warning', 'of', 'finnish', 'rival', 'rautaruukki', 'oyj', 'omx', 'rtrks']"
1458,Finnish Bank of +àland +àlandsbanken has issued a profit warning .,0,"['finnish', 'bank', 'of', 'land', 'landsbanken', 'has', 'issued', 'a', 'profit', 'warning']"
1459,Finnish forest machinery manufacturer Ponsse has issued a profit warning .,0,"['finnish', 'forest', 'machinery', 'manufacturer', 'ponsse', 'has', 'issued', 'a', 'profit', 'warning']"
1460,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",0,"['cerberus', 'capital', 'management', 'lp', 'backed', 'printing', 'paper', 'maker', 'newpage', 'corp', 'has', 'posted', 'mixed', 'second', 'quarter', 'results', 'casting', 'a', 'cloud', 'over', 'its', 'planned', 'initial', 'public', 'offering']"
1461,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0,"['finnish', 'electronics', 'manufacturing', 'services', 'ems', 'company', 'elcoteq', 'se', 'posted', 'a', 'net', 'loss', 'of', 'mln', 'euro', 'mln', 'for', 'the', 'first', 'half', 'of', 'compared', 'to', 'a', 'net', 'profit', 'of', 'mln', 'euro', 'mln', 'for', 'the', 'same', 'period', 'of']"
1462,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,0,"['finnish', 'laboratory', 'liquid', 'handling', 'and', 'diagnostic', 'test', 'systems', 'developer', 'biohit', 'oyj', 'omx', 'helsinki', 'biobv', 'issued', 'on', 'tuesday', 'june', 'a', 'profit', 'warning', 'for', 'the', 'financial', 'year']"
1463,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0,"['finnish', 'retail', 'software', 'developer', 'aldata', 'solution', 'oyj', 'reported', 'a', 'net', 'loss', 'of', 'mln', 'euro', 'mln', 'for', 'versus', 'a', 'net', 'profit', 'of', 'mln', 'euro', 'mln', 'for']"
1464,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",0,"['finnish', 'textiles', 'and', 'clothing', 'group', 'marimekko', 'oyj', 'posted', 'a', 'net', 'profit', 'of', 'mln', 'euro', 'mln', 'for', 'compared', 'to', 'mln', 'euro', 'mln', 'for']"
1465,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",0,"['in', 'stora', 'enso', 's', 'net', 'loss', 'was', 'eur', 'million', 'compared', 'to', 'eur', 'million', 'in', 'the', 'previous', 'year']"
1466,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0,"['in', 'january', 'june', 'diluted', 'loss', 'per', 'share', 'stood', 'at', 'eur', 'versus', 'eur', 'in', 'the', 'first', 'half', 'of']"
1467,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",0,"['in', 'october', 'upm', 'reported', 'a', 'third', 'quarter', 'net', 'loss', 'of', 'euro', 'million', 'million', 'compared', 'with', 'a', 'net', 'profit', 'of', 'euro', 'million', 'in']"
1468,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,0,"['operating', 'loss', 'amounted', 'to', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in', 'the', 'second', 'quarter', 'of']"
1469,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",0,"['operating', 'loss', 'before', 'non', 'recurring', 'items', 'was', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'in']"
1470,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",0,"['operating', 'profit', 'margin', 'was', 'compared', 'to', 'a', 'year', 'earlier']"
1471,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,0,"['operating', 'profit', 'was', 'eur', 'mn', 'in', 'compared', 'to', 'eur', 'mn', 'in']"
1472,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",0,"['operating', 'result', 'showed', 'a', 'loss', 'of', 'eur', 'mn', 'while', 'a', 'year', 'before', 'it', 'showed', 'a', 'profit', 'of', 'eur', 'mn']"
1473,Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,0,"['performance', 'in', 'was', 'impacted', 'by', 'the', 'consolidation', 'trend', 'in', 'the', 'telecom', 'sector', 'and', 'the', 'overall', 'and', 'structural', 'changes', 'in', 'the', 'contract', 'manufacturing', 'market', 'in', 'telecommunications', 'technology', 'and', 'industrial', 'electronics']"
1474,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",0,"['salcomp', 'oyj', 'the', 'finnish', 'maker', 'of', 'mobile', 'phone', 'chargers', 'monday', 'posted', 'a', 'eur', 'million', 'loss', 'in', 'the', 'second', 'quarter', 'compared', 'with', 'a', 'million', 'profit', 'in', 'the', 'same', 'period', 'the', 'previous', 'year']"
